 epoch,error
         781 ,   1.41421306    
         782 ,   1.41421306    
         783 ,   1.41421306    
         784 ,   1.41421306    
         785 ,   1.41421306    
         786 ,   1.41421306    
         787 ,   1.41421306    
         788 ,   1.41421306    
         789 ,   1.41421306    
         790 ,   1.41421306    
         791 ,   1.41421306    
         792 ,   1.41421306    
         793 ,   1.41421306    
         794 ,   1.41421306    
         795 ,   1.41421306    
         796 ,   1.41421306    
         797 ,   1.41421306    
         798 ,   1.41421306    
         799 ,   1.41421306    
         800 ,   1.41421306    
         801 ,   1.41421306    
         802 ,   1.41421306    
         803 ,   1.41421306    
         804 ,   1.41421306    
         805 ,   1.41421306    
         806 ,   1.41421306    
         807 ,   1.41421306    
         808 ,   1.41421306    
         809 ,   1.41421306    
         810 ,   1.41421306    
         811 ,   1.41421306    
         812 ,   1.41421306    
         813 ,   1.41421306    
         814 ,   1.41421306    
         815 ,   1.41421306    
         816 ,   1.41421306    
         817 ,   1.41421306    
         818 ,   1.41421306    
         819 ,   1.41421306    
         820 ,   1.41421306    
         821 ,   1.41421306    
         822 ,   1.41421306    
         823 ,   1.41421306    
         824 ,   1.41421306    
         825 ,   1.41421306    
         826 ,   1.41421306    
         827 ,   1.41421306    
         828 ,   1.41421306    
         829 ,   1.41421306    
         830 ,   1.41421306    
         831 ,   1.41421306    
         832 ,   1.41421306    
         833 ,   1.41421306    
         834 ,   1.41421306    
         835 ,   1.41421306    
         836 ,   1.41421306    
         837 ,   1.41421306    
         838 ,   1.41421306    
         839 ,   1.41421306    
         840 ,   1.41421306    
         841 ,   1.41421306    
         842 ,   1.41421306    
         843 ,   1.41421306    
         844 ,   1.41421306    
         845 ,   1.41421306    
         846 ,   1.41421306    
         847 ,   1.41421306    
         848 ,   1.41421306    
         849 ,   1.41421306    
         850 ,   1.41421306    
         851 ,   1.41421306    
         852 ,   1.41421306    
         853 ,   1.41421306    
         854 ,   1.41421306    
         855 ,   1.41421306    
         856 ,   1.41421306    
         857 ,   1.41421306    
         858 ,   1.41421306    
         859 ,   1.41421306    
         860 ,   1.41421306    
         861 ,   1.41421306    
         862 ,   1.41421306    
         863 ,   1.41421306    
         864 ,   1.41421306    
         865 ,   1.41421306    
         866 ,   1.41421306    
         867 ,   1.41421306    
         868 ,   1.41421306    
         869 ,   1.41421306    
         870 ,   1.41421306    
         871 ,   1.41421306    
         872 ,   1.41421306    
         873 ,   1.41421306    
         874 ,   1.41421306    
         875 ,   1.41421306    
         876 ,   1.41421306    
         877 ,   1.41421306    
         878 ,   1.41421306    
         879 ,   1.41421306    
         880 ,   1.41421306    
         881 ,   1.41421306    
         882 ,   1.41421306    
         883 ,   1.41421306    
         884 ,   1.41421306    
         885 ,   1.41421306    
         886 ,   1.41421306    
         887 ,   1.41421306    
         888 ,   1.41421306    
         889 ,   1.41421306    
         890 ,   1.41421306    
         891 ,   1.41421306    
         892 ,   1.41421306    
         893 ,   1.41421306    
         894 ,   1.41421306    
         895 ,   1.41421306    
         896 ,   1.41421306    
         897 ,   1.41421306    
         898 ,   1.41421306    
         899 ,   1.41421306    
         900 ,   1.41421306    
         901 ,   1.41421306    
         902 ,   1.41421306    
         903 ,   1.41421306    
         904 ,   1.41421306    
         905 ,   1.41421306    
         906 ,   1.41421306    
         907 ,   1.41421306    
         908 ,   1.41421306    
         909 ,   1.41421306    
         910 ,   1.41421306    
         911 ,   1.41421306    
         912 ,   1.41421306    
         913 ,   1.41421306    
         914 ,   1.41421306    
         915 ,   1.41421306    
         916 ,   1.41421306    
         917 ,   1.41421306    
         918 ,   1.41421306    
         919 ,   1.41421306    
         920 ,   1.41421306    
         921 ,   1.41421306    
         922 ,   1.41421306    
         923 ,   1.41421306    
         924 ,   1.41421306    
         925 ,   1.41421306    
         926 ,   1.41421306    
         927 ,   1.41421306    
         928 ,   1.41421306    
